region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Other High Income Countries,OHI,Denmark,DNK,2017,national,EU-SILC,national,2017,income,1,2003 - 2019,2.15,0.0014090515401063131,8.884485601291222e-4,7.070023024189734e-4,0.0017922219030614126,62.13651582386386,53.348491521079545,0.1475439033915053,0.2874666138000177,0.21780281715626212,0.036678332313118595,0.0545972679830489,0.06442769331012449,0.0726141271994013,0.08127663309208233,0.09074342071575392,0.10152597844630151,0.11762022564294594,0.14010881416141552,0.24040750713579884,1,7.89104461669922,5764980,55735.764901148505,25913.348942559474,FALSE,micro,survey
Other High Income Countries,OHI,Denmark,DNK,2018,national,EU-SILC,national,2018,income,1,2003 - 2019,2.15,0.0017011175800918394,0.001425963921930191,0.0013914563072189357,0.00578635817572733,62.73976589419892,54.51018576771999,0.14621924012188184,0.2816633619443917,0.21595690202419537,0.03719043519184493,0.05549970966205713,0.06509682782986223,0.07274933007773499,0.08180604712820971,0.0916165713127427,0.10199691998943006,0.1174567841390709,0.1415137576362352,0.23507361703281526,1.0081360988821713,7.89104461669922,5793636,56563.48847296692,26685.062356817314,FALSE,micro,survey
Other High Income Countries,OHI,Denmark,DNK,2019,national,EU-SILC,national,2019,income,1,2003 - 2019,2.15,0.002514071790705718,0.002125014681720557,0.0019046839824620417,0.004121372549438501,62.7363613426623,54.08009925133411,0.1439067221054129,0.27723646171977345,0.20911463586975962,0.03796993382546442,0.05696924712741112,0.06584217280953042,0.07388128433410929,0.08165482508248442,0.09111701824586704,0.10212420227420904,0.11721892332229167,0.138043168528451,0.23517922445018113,1.015779107247012,7.89104461669922,5814422,57553.13123994884,26915.728222955164,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,1986,national,ENGSLF,national,1986,income,0,1986,2.15,0.06868979492187499,0.02267840969315065,0.011582169694362321,0.02965020924135668,13.201919332249602,9.039928731531875,0.41715469709734004,0.4778079716220627,0.4355326113489432,0.013764345923421129,0.025468290339499267,0.03696024803547715,0.04878297606885751,0.06156312033729672,0.07620372324575286,0.09430077335367149,0.11938538110593461,0.16251961658071684,0.36105152500937243,0.027230288491326228,24.3905773162842,6596967,2727.821612131459,2057.4828822911877,FALSE,group,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,1989,national,ENGSLF,national,1989,income,1,1989,2.15,0.1748697265625,0.04949395452721736,0.018966704732654938,0.06342736826036999,7.841691289203987,4.877952788411905,0.4473124116203005,0.5045786580056841,0.4566967527243368,0.01663330477662439,0.025287765063722212,0.034445758046700914,0.044462437278914524,0.055858933884443185,0.06949580475083339,0.08700086873599122,0.11209223137199964,0.1566172439150616,0.3981056521757089,0.06256881705659373,24.3905773162842,6997877,3020.0647642418635,2461.6156826137008,FALSE,group,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,1992,national,ICS,national,1992,income,2,1992,2.15,0.076256640625,0.02142375137460157,0.010037133797482056,0.02592348422214115,10.69269574467313,6.516105568438767,0.46703668084704125,0.5135976090023133,0.4212647887601985,0.016087884947391676,0.027017554705241295,0.035770551971883,0.04492468559825752,0.055221056394462176,0.06749703753839659,0.08319845779116686,0.1055835999983169,0.145222573169013,0.419476597885871,0.14504145180652236,24.3905773162842,7408339,3028.106037928086,2460.745315218986,FALSE,group,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,1996,national,ENFT,national,1996,income,3,1996 - 2000,2.15,0.06450147179003848,0.023739174094513524,0.013679377043326444,0.029725167684739442,11.832832025665095,7.946931665960722,0.4012824969903365,0.4743444060798365,0.42569080019809286,0.014728555725668814,0.02828546706002194,0.03860612807251194,0.04890024456415455,0.06090022778929638,0.07398438494727747,0.09094659213414796,0.116452432677915,0.1622006313881199,0.3649953356408898,0.1927897885616671,24.3905773162842,7952766,3480.2742292468415,2625.6535213837574,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,1997,national,ENFT,national,1997,income,3,1996 - 2000,2.15,0.06870506727406986,0.025641122547286784,0.01572958108039343,0.02628102126884287,12.958980616871232,8.57696113353825,0.43170544440527964,0.489238580987969,0.4301301848478831,0.013073630226126521,0.026607906517524156,0.0369863062387289,0.047860125850624574,0.05977645041862881,0.07300877566945038,0.09010312143195681,0.11573341504181517,0.1582198736811518,0.3786303949239883,0.20773957460530182,24.3905773162842,8084407,3727.800214105803,2788.732025335744,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2000,national,ENFT,national,2000,income,3,1996 - 2000,2.15,0.067144300225814,0.023999300354217035,0.012553381019677831,0.03180473521159455,13.943538635523234,8.467488580818467,0.48014832697909093,0.5152120209935164,0.4848240363733916,0.012357884589738792,0.024804977329084793,0.03401262413869522,0.04326706774280134,0.05435987848590504,0.06861799699634255,0.08703038425789461,0.11365101174216119,0.15965756720675095,0.4022406075106184,0.2632697655447251,24.3905773162842,8471317,4209.411867502505,3001.822709129162,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2001,national,ENFT,national,2001,income,4,2001 - 2004,2.15,0.051379631867133485,0.015549321140693479,0.006942883360382342,0.021567616282989296,13.393598484855069,8.373159363762301,0.44095996820601546,0.49999225852501095,0.46176187497835025,0.014890982740874182,0.026165269147159467,0.035380071532603835,0.0452999571707416,0.05652672528775862,0.07020039686647042,0.08644319816883367,0.1128450746112094,0.1601973219675743,0.39205100250677494,0.27882058377656477,24.3905773162842,8598599,4249.100080882915,3002.851103088529,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2002,national,ENFT,national,2002,income,4,2001 - 2004,2.15,0.07614324259290899,0.025501443488821267,0.013481416447576056,0.0347419830979944,13.004035719207293,8.3141032244406,0.44819945442812353,0.49677518633853845,0.45922534686289346,0.012707255299678947,0.02517548739342273,0.0358658148250715,0.04662014766798904,0.057860939901800496,0.07193219688430244,0.0901955822430599,0.11569943683320089,0.16061865500764083,0.38332448394383567,0.2938359696441344,24.3905773162842,8724974,4375.789832427113,3070.052728974118,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2003,national,ENFT,national,2003,income,4,2001 - 2004,2.15,0.08697801563986812,0.02939041312127172,0.015092669171474869,0.04017203073117823,11.595250899071118,6.934569171173129,0.4849547639420122,0.5212729099131785,0.46785845077660476,0.013191163499530895,0.025001804301577307,0.03418896122567143,0.04313635912401749,0.054114399188261414,0.06687526522359016,0.08444279390348555,0.10809331725634497,0.1534737337491981,0.417482202528319,0.39121482093722704,24.3905773162842,8850317,4255.766209175347,2947.4944903815276,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2004,national,ENFT,national,2004,income,4,2001 - 2004,2.15,0.11607310695556153,0.03635686003935256,0.01728060336975609,0.049898309124424486,9.876797064993408,5.884578889691953,0.48065531696152364,0.5205620489825977,0.46543838275869054,0.013978131803369234,0.024862744500102136,0.03421466303107153,0.04343176172570419,0.05400632159566955,0.06647700921029431,0.08354130147134906,0.1081295703414702,0.15431217086868998,0.4170463254522858,0.5785695890956802,24.3905773162842,8974444,4304.770080684189,2985.7620840356326,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2005,national,ENFT,national,2005,income,5,2005 - 2016,2.15,0.07409542821782343,0.02284894122501033,0.010502109222927308,0.030768565753537994,11.402681697004297,7.087676155080874,0.4406633549136174,0.4996820915609521,0.4601417788978634,0.014857997251813469,0.026166615359331888,0.035614194445905065,0.04562273851378751,0.05640217212069967,0.06931642119951567,0.08711242244060316,0.1121895077146825,0.16319995749307847,0.389517973460591,0.60296668117198,24.3905773162842,9097262,4647.037874972643,3316.5978664829863,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2006,national,ENFT,national,2006,income,5,2005 - 2016,2.15,0.06255223046770138,0.017405367638916317,0.007709509478231384,0.02327309213715283,12.998945336800222,7.735560631775648,0.4770021319287733,0.5196310297737687,0.47809871787657277,0.014371289247616282,0.02505752987818049,0.03371248469769004,0.042920208558732825,0.05302915805660478,0.06708927503263556,0.08413144598979155,0.10966710894172255,0.1580747880936701,0.41194671150335427,0.6314842744863571,24.3905773162842,9218681,5006.55237736346,3569.856464151695,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2007,national,ENFT,national,2007,income,5,2005 - 2016,2.15,0.06067927765337127,0.01742329887742301,0.008075063988171963,0.023539840677648766,11.897170271297899,7.604998010807437,0.41817716731695215,0.48859371539800556,0.43251783449955333,0.015858093672206787,0.027866945510287337,0.0372233076189587,0.04722581244752669,0.05844807475858732,0.0708654880016269,0.08701791291894684,0.1113676530885443,0.15808540745719807,0.3860413045261253,0.674505100972045,24.3905773162842,9338856,5308.632394290417,3728.34320986723,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2008,national,ENFT,national,2008,income,5,2005 - 2016,2.15,0.05448599765003792,0.014506179736085572,0.006129337040268534,0.018605543738549234,11.480384778356264,7.388306383548815,0.40046703340736783,0.4810916903495268,0.4342252738013869,0.017270116866420573,0.028544573633537015,0.037818541707322954,0.04766880362302715,0.05856987720675316,0.071349863615367215,0.08851170400694941,0.11389447347976123,0.15845141843658783,0.377920627424262,0.7728384186536196,24.3905773162842,9458079,5409.9479486405035,3881.705798930605,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2009,national,ENFT,national,2009,income,5,2005 - 2016,2.15,0.046799769053854474,0.012195830517279382,0.004935155498474607,0.016128071836132147,12.406510156878165,7.871095617323042,0.41346732582913204,0.4887584121531403,0.4371033647790018,0.016897112806455596,0.027901875592803153,0.03707231538780632,0.046976810773974684,0.05746124053728288,0.07017428853672425,0.0867718414791882,0.11103957853744573,0.15850854959576566,0.38719638675254464,0.760709711619505,24.3905773162842,9576736,5393.470287229249,4048.083660786445,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2010,national,ENFT,national,2010,income,5,2005 - 2016,2.15,0.038692138916051125,0.009313590449112225,0.0036771834871563206,0.011978835333780708,12.230480927541338,8.029945833292432,0.38490356597979025,0.47326599341436015,0.4489869219841248,0.01799442598074181,0.028440233419537858,0.03790860103522168,0.04710150512755186,0.05825001906866062,0.07305270101569086,0.09164766055956469,0.11638247080247294,0.16378628983632215,0.36543609315423775,0.8040797331253705,24.3905773162842,9695117,5771.918417828295,4273.479230965461,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2011,national,ENFT,national,2011,income,5,2005 - 2016,2.15,0.040552939641746534,0.010423828647053837,0.004356067266237855,0.014209301752923285,12.691667702441197,8.150972414003617,0.3928620724389465,0.477069049801749,0.43854482812032175,0.017670281784868205,0.02975162372064338,0.03824502774836958,0.04736604526926663,0.05802290833918636,0.07119324415100797,0.08990590055428221,0.11578352842398165,0.15709600038234345,0.3749654396260479,0.85937306711943,24.3905773162842,9813219,5881.135420617024,4404.9012687992445,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2012,national,ENFT,national,2012,income,5,2005 - 2016,2.15,0.038488618638357674,0.009761455652666456,0.004036497591709228,0.013337473111157431,12.134891923340913,8.05304761282138,0.3659682303005788,0.4613375308348997,0.4188744902426838,0.018502714745231765,0.030634645821098577,0.0401438480045073,0.05019284155572533,0.060552777860543194,0.07449464481485416,0.09062666255114388,0.11491712870504339,0.15943931503228154,0.3604954209095744,0.8817628573788678,24.3905773162842,9930916,5969.3527614950335,4435.37796557411,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2013,national,ENFT,national,2013,income,5,2005 - 2016,2.15,0.029718231458410644,0.00754996699093715,0.0029283994384996927,0.00986080306002699,12.818437481179336,8.262237905916713,0.38813213531055313,0.47656393282995313,0.4218944621715606,0.018628803566895766,0.02964773961609425,0.03871291067211076,0.048081312872432766,0.05867673209448038,0.0712168476410549,0.0876185866354317,0.11103607897275791,0.15716371296750353,0.37921727496124,0.92700606083063,24.3905773162842,10048226,6187.283013619968,4481.044597617968,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2014,national,ENFT,national,2014,income,5,2005 - 2016,2.15,0.0335592566835798,0.007774169917965406,0.003039077831256708,0.010033970031583926,13.28903592956267,9.152832321751262,0.3376431698048584,0.4428003183804665,0.41922403032482014,0.018985669574180505,0.03151940530389182,0.041510653301858776,0.05160024760013239,0.06280228589159523,0.07626578791966926,0.09438182794608008,0.12091930987140198,0.16822477075278452,0.3337900418384072,0.9532247370358968,24.3905773162842,10165182,6547.307977429618,4664.5547674316485,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2015,national,ENFT,national,2015,income,5,2005 - 2016,2.15,0.02534986940028286,0.006371976221404778,0.002643526721532967,0.00903621381194196,14.589206628674228,9.981742407968376,0.3536943433317453,0.45181636398271807,0.4046899246128452,0.018669108779729562,0.03140218522690765,0.04110035938851624,0.05139974819591506,0.06232218805895956,0.07520334531801415,0.09278103977717334,0.11661575337181229,0.16198756115047486,0.34851871073250507,0.956981681492137,24.3905773162842,10281675,6921.520594327763,4908.536281939933,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2016,national,ENFT,national,2016,income,5,2005 - 2016,2.15,0.02030172322017021,0.006082644150129537,0.00305790211523947,0.00838765518202264,15.629208701309949,10.685526293932808,0.36264450217041083,0.45723917110096324,0.41189787179449705,0.018136378143065096,0.030433879514644435,0.0402414314619039,0.0502562991143124,0.061950869332170616,0.07588027951371679,0.09186193334922671,0.11581978715392283,0.16178141642655985,0.35363772599047916,0.9699311496179043,24.3905773162842,10397738,7300.033284847636,5146.699630550314,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2017,national,ECNFT-Q03,national,2017,income,6,2017 - 2020,2.15,0.010015451478602916,0.003474063500455211,0.002283372937848186,0.003787848237816562,14.788186880366698,10.52660434652211,0.30386317506356725,0.4219561532079824,0.3491580742536753,0.022744344770043754,0.03642725959251911,0.04597728714720348,0.05571366285124421,0.0660820293161582,0.07750106923882422,0.09199972149485641,0.11433403536560438,0.15420478948313676,0.3350158007404057,1,24.3905773162842,10513111,7556.853650145682,5311.646263876135,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2018,national,ECNFT-Q03,national,2018,income,6,2017 - 2020,2.15,0.008355344090499811,0.001953308950772319,9.068747956978145e-4,0.002188157543722422,16.232815855153312,11.221108765098204,0.3261320801010074,0.43686662112830776,0.3599728742817699,0.022672914270111165,0.035297081379037296,0.04459607045046334,0.053452916089251984,0.06339646179446062,0.07565600518620275,0.09107472397366817,0.11276990933644848,0.14954910645793318,0.351534811062417,1.0356444280087238,24.3905773162842,10627147,7997.7611092431,5553.088642262759,FALSE,micro,survey
Latin America & Caribbean,LAC,Dominican Republic,DOM,2019,national,ECNFT-Q03,national,2019,income,6,2017 - 2020,2.15,0.00832686617348424,0.0023010757575716106,0.001251806096278949,0.002082917695096321,16.46926405693961,11.802383317454524,0.2971271229395469,0.419185651124377,0.35684217851389166,0.02317933039305141,0.036547678259655464,0.045926812884561366,0.055079660558395666,0.06577412659794823,0.0781253561696954,0.0938780205463084,0.11595672178323624,0.154454542748505,0.33107775005864126,1.0543958377484384,24.3905773162842,10738957,8314.344818860822,5749.441802782616,FALSE,micro,survey
